id,name,id_location,id_department,postal_code,adress
70820492387346,BUNCHICH,82049180000,49,3567,BV. LOVATO 1131
70820492387347,CASTILLO,82049180000,49,3567,BELGRANO 1486
70820492387348,CESPEDES,82049180000,49,3567,MITRE 498
70820492387349,CIAN,82049180000,49,3567,JORGE NEWBERY 502
70820492387350,CORTI,82049180000,49,3567,ALESSIO 1502
70820492387351,CUCIT,82049180000,49,3567,CALLE 47 1784
70820492387352,DEAN,82049180000,49,3567,ALVEAR 1896
70820492387353,DEGIUSTI,82049180000,49,3567,GOBERNADOR FREYRE 1302
70820632386986,ESTERKIN,82063170000,63,3000,SAN JERONIMO 1995
70820632386987,FACINO,82063170000,63,3000,ESPAÑA 3170
70820632386988,FERRO,82063170000,63,3000,FRANCIA 2998
70820632386989,FINELLI,82063170000,63,3000,Las Heras 7304
70820632386990,FUCKSMANN,82063170000,63,3000,SAAVEDRA 3081
70820632386991,GABRIEL JAUREGUI,82063170000,63,3000,Echagüe 7254
70820632386992,GARCIA,82063170000,63,3000,RIVADAVIA 3193
70820632386993,GERMAN LOPEZ,82063170000,63,3000,Av. Gral. Paz 5201
70820632386994,GIMENEZ,82063170000,63,3000,URQUIZA 2332
70820632386995,GIULIONI,82063170000,63,3000,GOROSTIAGA 3038
70820632386996,GOMEZ,82063170000,63,3000,Avenida Ángel V. Peñaloza 6839
70820632386997,GOMEZ ORTEGA,82063170000,63,3000,AVELLANEDA 3498
70820632386998,GOTTERO,82063170000,63,3000,SAN MARTIN 2699
70820632386999,IGNACIO AZANZA,82063170000,63,3000,Avenida López y Planes 3901
70820632387000,IMHOF,82063170000,63,3000,MARCIAL CANDIOTTI 2796
70820632387001,IMOBERDORF,82063170000,63,3000,Avenida Blas Parera 6751
70820632387002,IMVINKELRIED,82063170000,63,3000,LAVALLE 4201
70820632387003,JUNGES,82063170000,63,3000,GUEMES 3701
70820632387004,LABATH,82063170000,63,3000,Santiago del Estero 3142
70820632387005,LEIVA,82063170000,63,3000,LA RIOJA 2511
70820632387006,LENCINAS,82063170000,63,3000,BALCARCE 2384
70820632387007,LILIANA MARTINEZ,82063170000,63,3000,BELGRANO 6503
70820632387008,LONG,82063170000,63,3000,ARISTOBULO DEL VALLE 4026
70820632387009,LOPEZ,82063170000,63,3000,AV. LOPEZ Y PLANES 4267
70820702387420,GRAZIOLI,82070270000,70,3011,MENDOZA 1145
70820702387421,JULLIER,82070270000,70,3011,SAN MARTIN 476
70820702387422,KESTLER,82070270000,70,3011,1 DE MAYO 302
70821262387423,ACTIS ALESINA,82126140000,126,2451,URQUIZA 1473
70821262387424,ANGELINETTA,82126140000,126,2451,ALBERDI 1121
70821262387425,BRACCO,82126140000,126,2451,25 DE MAYO 1632
70821262387426,CALAMARI,82126140000,126,2451,AV. ALBERDI 614
70821262387427,DEGRATTI,82126140000,126,2451,LISANDRO DE LA TORRE 1318
70821262387428,DENTEZANO,82126140000,126,2451,AV. JORGE ORTIZ 2097
70821262387429,FURLAN,82126140000,126,2451,BV.PTE.PERON 1258
70821262387430,MANDRILE,82126140000,126,2451,MORENO 1129
70821262387431,MECCHIA,82126140000,126,2451,LISANDRO DE LA TORRE 795
70821262387432,PISSINIS,82126140000,126,2451,Boulevard Presidente Perón 619
70821262387433,POGNANTE,82126140000,126,2451,SAN MARTIN 969
70821262387434,SANTO,82126140000,126,2451,CORRIENTES 1744
70821262387435,SARA,82126140000,126,2451,CATAMARCA 1606
70821262387436,VICCO,82126140000,126,2451,HIPOLITO IRIGOYEN 1351
70820632387437,PASTOR,82063160000,63,3001,CAP. VIÑAS 154
70820632387438,SOLA,82063160000,63,3001,SAN MARTIN 1760
70821122387439,ALMADA,82112130000,112,3040,JUAN MANTOVANI 1725
70821122387440,ARNAUDO,82112130000,112,3040,9 DE JULIO 2303
70821122387441,BOLLO,82112130000,112,3040,AV. GDOR IRIONDO 2364
70821122387442,BOTTO,82112130000,112,3040,CABAL 2518
70821122387443,D¿ANTONI,82112130000,112,3040,SAN MARTIN 2298
70821122387444,DEL GIUDICE,82112130000,112,3040,BV.PELLEGRINI 2823
70820632387010,MAI,82063170000,63,3000,ARISTOBULO DEL VALLE 7302
70820632387011,MANSILLA,82063170000,63,3000,9 DE JULIO 1181
70820632387012,MARCELO GALIZZI,82063170000,63,3000,BLAS PARERA 8894
70820632387013,MARCHESINI,82063170000,63,3000,ROQUE SAENZ PENA 2499
70820632387014,MARIO MARTINEZ,82063170000,63,3000,ARISTOBULO DEL VALLE 4499
70820632387015,MARQUEZ,82063170000,63,3000,BLAS PARERA 6574
70820632387016,MARTINEZ JUAN JOSE,82063170000,63,3000,URQUIZA 1859
70820632387017,MAZZALI,82063170000,63,3000,JUAN DE GARAY 2915
70820632387018,MENAPACE,82063170000,63,3000,BLAS PARERA 7831
70820632387019,MENDEZ,82063170000,63,3000,GUEMES 4356
70820632387020,MERCADO CENTRAL,82063170000,63,3000,SAN JERONIMO 2179
70820632387021,MONICA WAGNER,82063170000,63,3000,MARCIAL CANDIOTI 3895
70820632387022,MONTES,82063170000,63,3000,GRAL. PAZ 6765
70820632387023,MORALES,82063170000,63,3000,Av. Aristóbulo del Valle 5827
70820632387024,NAITO,82063170000,63,3000,MENDOZA 4098
70820632387025,ORTEGA,82063170000,63,3000,BLAS PARERA 8374
70820632387026,PACCE,82063170000,63,3000,ARISTBULO DEL VALLE 4900
70820632387027,PALOMINO,82063170000,63,3000,FACUNDO ZUVIRIA 6833
70820632387028,PARDO,82063170000,63,3000,9 DE JULIO 3443
70820632387029,PASTEUR,82063170000,63,3000,MARCIAL CANDIOTTI 3499
70820632387030,PEDRO  ANDRS KORNIJUK,82063170000,63,3000,AV. FACUNDO ZUVIRIA 5323
70820632387031,PEIRO,82063170000,63,3000,AV. FACUNDO ZUVIRIA 6253
70820632387032,PELLEGRINI,82063170000,63,3000,BOULEVARD PELLEGRINI 3465
70820632387033,PESCETTI,82063170000,63,3000,PADRE GENESIO 1830
70820492387185,SEIB,82049060000,49,3516,MORENO 744
70820702387186,BURGI,82070070000,70,3009,SAAVEDRA 2053
70820702387187,IRENE ALBRECHT,82070070000,70,3009,MIGUEL MANFREDI 2021
70820702387188,MARIANO,82070070000,70,3009,SAN MARTIN 2199
70820212387189,TRAVERSO,82021200000,21,2438,CALLE 1 799
70821052387190,TELLO,82105120000,105,2208,CASTELLANO 840
70821052387191,TOLOSSA,82105120000,105,2208,ZABALA 702
70821052387192,CASTINI,82105130000,105,2252,JORGE NEWBERY 447
70820702387295,DOBLER,82070190000,70,3023,25 DE MAYO 377
70820702387296,SIOLI,82070190000,70,3023,INDENDENCIA 69
70820212387297,FARMACIA ABOAL,82021310000,21,2300,ARISTOBULO DEL VALLE 1171
70820212387298,ABRATE,82021310000,21,2300,LUIS FANTI 102
70820212387299,BERNINI,82021310000,21,2300,AV. LUIS  FANTI 1505
70820212387300,BLATTER,82021310000,21,2300,AV. SANTA FE 1460
70820212387301,BRUERA,82021310000,21,2300,TUCUMAN 130
70820212387302,CAIMI,82021310000,21,2300,SAN MARTIN 345
70820632387034,RANZUGLIA,82063170000,63,3000,BLAS PARERA 9278
70820632387035,RITA MARTINEZ,82063170000,63,3000,AV. ARISTOBULO DEL VALLE 10396
70820632387036,ROJAS,82063170000,63,3000,BLAS PARERA 7202
70820632387037,ROJAS SOTELO,82063170000,63,3000,ALVEAR 6303
70820632387039,FARMACIA SANTA FE,82063170000,63,3000,Calle Saavedra 1822
70820632387040,SANTIAGO,82063170000,63,3000,NECOCHEA 4162
70820632387041,FARMACIA SANTIVAÑEZ,82063170000,63,3000,ESTANISLAO ZEBALLOS 4453
70820632387042,SARTOR,82063170000,63,3000,ITUZAINGO 2169
70820632387043,SEN,82063170000,63,3000,SALVADOR DEL CARRIL 1672
70820632387044,SPACCESI,82063170000,63,3000,ARISTOBULO DEL VALLE 7500
70821052387193,ITALIANA,82105130000,105,2252,SAN MARTIN 501
70821052387194,MEYNET,82105130000,105,2252,BME. MITRE 1124
70821052387195,PERLO,82105130000,105,2252,BELGRANO 948
70821052387196,RAMPONE,82105130000,105,2252,BELGRANO 699
70821052387197,REUS,82105130000,105,2252,COLON 701
70821052387198,SOLTERMANN,82105130000,105,2252,AV. MAYO 814
70821052387199,VENICA,82105130000,105,2252,BELGRANO 599
70821052387200,CHIAPPO,82105140000,105,2253,PRESBITERO DOMINGO NARDI 898
70821052387201,MARIONI,82105140000,105,2253,SAN MARTIN 1152
70821122387202,BOTTA,82112050000,112,3044,ESTANISLAO ZEBALLO 201
70821122387203,GIMENEZ,82112050000,112,3044,9 DE JULIO 784
70821122387204,GONNET,82112050000,112,3044,COMBATE DE SAN LORENZO 325
70821122387205,TROMBERT,82112050000,112,3044,AV. SAN MART N 204
70820772387206,ALI BOCO,82077030000,77,3061,SANTA FE Y SALTA S
70820492387207,WIRTH,82049070000,49,3574,ZONA URBANA S
70820352387208,CHEMES,82035020000,35,3003,PADRE PEDRO P. SELLARES 697
70820352387209,REARTES,82035020000,35,3003,CORRIENTES 715
70820492387354,DULAC,82049180000,49,3567,Patricio Diez 1094
70820492387355,FACCHINI,82049180000,49,3567,LISANDRO DE LA TORRE 1020
70820492387356,GALENO,82049180000,49,3567,OLESSIO 999
70820492387357,GASSMANN,82049180000,49,3567,OLESSIO 2345
70820492387358,GOMEZ INGARAMO,82049180000,49,3567,9 DE JULIO 1199
70820492387359,LILIANA ARAMBURU,82049180000,49,3567,9 DE JULIO 1598
70820492387360,MASAT,82049180000,49,3567,PIETROPAOLO 2074
70820492387361,MENENDEZ,82049180000,49,3567,SAN MARTIN 402
70820492387362,MOSCHEN,82049180000,49,3567,MORENO 776
70820492387363,PADUAN,82049180000,49,3567,9 DE JULIO 498
70820492387364,PEIRONE,82049180000,49,3567,PTE.ROCA 2740
70820492387365,SAN MARTIN,82049180000,49,3567,SAN MARTIN 1034
70820492387366,SARTOR,82049180000,49,3567,9 DE JULIO 1033
70820492387367,SELLARES,82049180000,49,3567,GENERAL OBLIGADO 1001
70820492387368,SOLODKOW,82049180000,49,3567,BELGRANO 669
70820492387369,TISEYRA,82049180000,49,3567,L. FUNES 977
70820492387370,VERDERONE,82049180000,49,3567,NEWBERY Y CALLE 12
70820492387371,VIANO,82049180000,49,3567,LUDUENA 1077
70820492387372,VICENTIN,82049180000,49,3567,HIPOLITO IRIGOYEN 1057
70820492387373,VIZCAY,82049180000,49,3567,25 DE MAYO 1088
70820632387374,BIELER,82063140000,63,3018,IGNACIO CRESPO 1001
70820632387375,LEDESMA,82063140000,63,3018,CRESPO Y MITRE
70820982387376,COURVOISIER,82098050000,98,3555,SAN MARTIN 1499
70820982387377,EICHEMBERGER,82098050000,98,3555,CRISTIAN RAMSEYER 995
70820632387045,STRICKER,82063170000,63,3000,LAS HERAS 3844
70820632387046,SUPPO,82063170000,63,3000,ARISTOBULO DEL VALLE 6897
70820632387047,THEILLER,82063170000,63,3000,GRAL. PAZ 5773
70820632387048,THROENDLY,82063170000,63,3000,BLAS PARERA 8235
70820632387049,TRUCCO,82063170000,63,3000,LAS HERAS 4501
70821122387445,DERGHON,82112130000,112,3040,R.E. DE SAN MARTIN 2303
70821122387446,DOMINGORENA,82112130000,112,3040,BELGRANO 2387
70821122387447,FILIPPA,82112130000,112,3040,INDEPENDENCIA 2693
70821122387448,LANZO,82112130000,112,3040,GOBERNADOR IRIONDO 2531
70821122387449,LAZZARONI,82112130000,112,3040,NICOLÁS FIGUEREDO 2755
70821122387450,MAGLIONI,82112130000,112,3040,9 DE JULIO 1728
70821122387451,MUSURUANA,82112130000,112,3040,URQUIZA 2355
70821122387452,PERUSINI,82112130000,112,3040,BELGRANO 2331
70821122387453,RAGGIO,82112130000,112,3040,AV.IRIONDO 2246
70821122387454,ZANUTTINI,82112130000,112,3040,IRIONDO 3162
70821262387455,BANCHIO,82126150000,126,2449,DR.D ALFONSO 1174
70821262387456,RIBETTI,82126150000,126,2449,D ALFONSO 1005
70820212387457,ARAGNO,82021340000,21,2447,BV. SARMIENTO 101
70820632387050,UGOLINI,82063170000,63,3000,GORRITTI 4449
70820632387051,VALETTI,82063170000,63,3000,GRAL.PAZ 6440
70820632387052,VERONICA CANO,82063170000,63,3000,SUIPACHA 2912
70820632387053,VIGNOLO,82063170000,63,3000,GRAL. PAZ 4698
70820632387054,VINDEROLA,82063170000,63,3000,BV PELLEGRINI 3060
70820632387055,WAGNER,82063170000,63,3000,FACUNDO ZUVIRIA 4201
70820632387056,WAGNER BURGUES,82063170000,63,3000,RIVADAVIA 3298
70820632387057,WUILLOUD,82063170000,63,3000,SAN JERONIMO 1900
70820632387058,ZENTNER,82063170000,63,3000,San Jerónimo 3101
70820632387059,ZIMERMAN,82063170000,63,3000,PADRE GENESIO 2971
70820632387062,QUEGLAS,82063170000,63,3000,RTO. 12 DE INFANTERA 4400
70820982387063,LOVATTO,82098010000,98,3051,AV. SAN MARTIN 1101
70820912387064,JARA,82091020000,91,2352,JUAN JOSE MICHLIG 317
70820212387065,STEINBERGER,82021020000,21,2303,LISANDRO DE LA TORRE 232
70820212387066,TOSELLI,82021020000,21,2303,ROSARIO 16
70820352387210,ROCES,82035020000,35,3003,DR. ROMANG 302
70820352387211,TOLEDO,82035020000,35,3003,GENERAL ROCA 698
70820212387303,CALLERI,82021310000,21,2300,LAS HERAS 322
70820212387304,CASTELLANO,82021310000,21,2300,AGUSTIN ALVAREZ 21
70820212387305,CECCHI,82021310000,21,2300,BV. LEHMANN 747
70820212387306,CORACH,82021310000,21,2300,AVDA. SANTA FE 401
70820212387307,D¿AGOSTINO,82021310000,21,2300,JORGE NEWBERY 328
70820212387308,DARDATI,82021310000,21,2300,Lavalle 64
70820212387309,DECHIARA,82021310000,21,2300,AV. MITRE 309
70820212387310,DELBINO,82021310000,21,2300,AV. MITRE 1148
70820212387311,DIEGO MAINERO,82021310000,21,2300,ACONCAGUA 602
70820212387312,ESCOBAR,82021310000,21,2300,AV.SANTA FE 1141
70820212387313,FOGLIATTI,82021310000,21,2300,BV. HIPOLITO YRIGOYEN 1338
70820212387314,GIORGIS,82021310000,21,2300,BV.ROCA 1658
70820212387315,GRIMALDI,82021310000,21,2300,FALUCHO 30
70820212387316,INGARAMO,82021310000,21,2300,Bv. Presidente Julio A. Roca 197
70820212387317,LEIGGENER,82021310000,21,2300,ITALIA 1857
70820212387318,LONGONI,82021310000,21,2300,SARMIENTO 190
70820212387319,MAINERO,82021310000,21,2300,SUIPACHA 413
70820212387320,MODENESI,82021310000,21,2300,AV.ERNESTO SALVA 998
70820212387321,MORBIDONI,82021310000,21,2300,ERNESTO SALVA 34
70820212387322,MORENO,82021310000,21,2300,MORENO 202
70820212387323,NOCETE,82021310000,21,2300,BV. PTE.ROCA 1134
70820212387324,OPERTO,82021310000,21,2300,BV. HIP LITO IRIGOYEN 229
70820212387325,PAUTASSO,82021310000,21,2300,ROSARIO 392
70821052387067,GAIDO,82105010000,105,2242,BV.LEDESMA Y SAN FABIAN
70820492387068,VICENTIN,82049010000,49,3575,ARROYO CEIBAL
70820912387069,ARRIETA,82091030000,91,2344,SOLDADOS ARGENTINOS 231
70820912387070,OROZCO,82091030000,91,2344,ENRIQUE CRIPPA 551
70820212387071,BENVIN,82021030000,21,2307,SARMIENTO 54
70820492387072,BACCA,82049020000,49,3561,CALLE 22 293
70820492387073,CANO,82049020000,49,3561,CALLE 18 NRO. 258
70820492387074,DELLA ROSA,82049020000,49,3561,CALLE 15 1410
70820492387075,FERRERO,82049020000,49,3561,CALLE 15 NRO. 592
70820982387378,ENRIQUE KAENEL,82098050000,98,3555,9 DE JULIO 1105
70820982387379,KAENEL,82098050000,98,3555,SAN MARTIN 1272
70820982387380,RIBATTO,82098050000,98,3555,SAN MARTIN 999
70820702387381,GARETTO,82070210000,70,3011,SA PEREIRA 232
70820702387382,RUFFNER,82070210000,70,3011,SAN LORENZO 355
70820492387383,POSSIEL,82049190000,49,3587,ZONA URBANA S
70820702387384,NOVERO,82070040000,70,3007,SAN MARTIN 2600
70820702387385,BOSCOVICH,82070230000,70,3013,BELGRANO 1601
70820702387386,CALCATERRA DE GARCIA,82070230000,70,3013,SAN MARTIN 1217
70820702387387,COLLA,82070230000,70,3013,BELGRANO 845
70820702387388,CROSTA,82070230000,70,3013,SAN MARTIN 2051
70820702387389,FAVRE,82070230000,70,3013,RIVADAVIA 598
70820702387390,PRIERI,82070230000,70,3013,BELGRANO 699
70820702387391,ZURBRIGGEN,82070230000,70,3013,SAN MARTIN 370
70820702387392,MENY,82070240000,70,3009,CARLOS B.BERNARD 199
70820702387393,SAGER,82070250000,70,3013,SAN MARTIN 799
70820912387394,BOSCO,82091220000,91,3070,BV. SAN MARTIN 1389
70820912387395,DIPIAZZA,82091220000,91,3070,ALVEAR 949
70820912387396,DORA MALLER,82091220000,91,3070,MARIANO MORENO 695
70820912387397,GAITAN,82091220000,91,3070,ALVEAR 619
70820912387398,LEMOS,82091220000,91,3070,CASEROS 1441
70820912387399,PESQUEDUA,82091220000,91,3070,PTE J.D PERON 1191
70820912387400,PIERANTONI,82091220000,91,3070,CASEROS 1298
70820492387076,FIRPO,82049020000,49,3561,SAN MARTIN 1144
70820492387077,FRANCISCO SELLARES,82049020000,49,3561,CALLE 13 396
70820492387078,MAREGA,82049020000,49,3561,CALLE 18 NRO. 998
70820492387079,MELGAREJO,82049020000,49,3561,CALLE 312 52
70820492387080,PIVIDORI,82049020000,49,3561,SAN MARTIN OESTE 298
70820492387081,VIANO,82049020000,49,3561,CALLE 9 NRO. 665
70820492387082,VICENTIN,82049020000,49,3561,SAN MARTIN 875
70820492387083,VITTI,82049020000,49,3561,CALLE 4 NO. 398
70820492387084,WILHELM,82049020000,49,3561,CALLE 21 NUMERO 74
70820492387085,ZUPEL,82049020000,49,3561,CALLE 7-ESQ.10
70821052387086,DIP,82105030000,105,2246,AVDA. PAGANINI 521
70821052387087,FERNANDEZ,82105030000,105,2246,BV. SAN MARTIN 812
70821052387088,GALLOTTO,82105030000,105,2246,BENAVIDEZ 172
70821052387089,LORENZATTI,82105030000,105,2246,Avenida Paganini 1062
70821052387090,ROBATTA,82105060000,105,2248,SAN MARTIN 155
70821332387091,CARGNELUTTI,82133010000,133,3050,PUEYRREDON 901
70821332387092,CARRARA,82133010000,133,3050,BELGRANO 39
70821332387093,PERELLO,82133010000,133,3050,PUEYRREDON 1399
70821332387094,RIOS,82133010000,133,3050,SANTA FE 100
70821332387095,TRAVESANI,82133010000,133,3050,RIVADAVIA 201
70821262387096,BIOLATTO,82126010000,126,2454,URQUIZA 626
70821262387097,BONINO,82126010000,126,2454,SARMIENTO 363
70821262387098,GALETTO,82126010000,126,2454,SAN MARTIN 626
70821262387099,MARIELA GALETTO,82126010000,126,2454,BELGRANO 478
70820212387458,DUPRAZ,82021340000,21,2447,CONSTITUCION 120
70820212387459,JALIT,82021340000,21,2447,9 DE JULIO 263
70820212387460,MONDINO,82021340000,21,2447,BELGRANO 540
70820212387461,ROSSI,82021340000,21,2447,25 DE MAYO 283
70820212387462,ROVITO,82021340000,21,2447,SAN MARTIN 150
70820702387463,PUSSETTO,82070290000,70,2258,CORONEL DOMINGUEZ 483
70820702387464,ROGGERO,82070290000,70,2258,CORONEL DOMINGUEZ 903
70820212387465,BARONETTO,82021350000,21,2315,JOSE HERNANDEZ 353
70820212387466,POMPEYA,82021350000,21,2315,AV. SAN MARTIN 245
70820352387467,CACERES,82035050000,35,3001,SANTA FE Y URUGUAY
70820352387468,NAISIUS,82035050000,35,3001,SANTA FE 751
70820702387469,MAITRE MEIER,82070300000,70,3025,AV. LIBERTADOR 366
70820632387470,ADRIAN CARRIZO,82063180000,63,3016,BELGRANO 3405 LOCAL 2 Y 3
70820632387471,BERTA,82063180000,63,3016,EJERCITO ARGENTINO 2695
70820632387472,BESSONE,82063180000,63,3016,25 DE MAYO 1878
70820632387473,BONINO,82063180000,63,3016,RIVADAVIA 1786
70820632387474,CIRELLI,82063180000,63,3016,25 DE MAYO 1654
70820632387475,CONTINI,82063180000,63,3016,SARMIENTO 1776
70820632387476,CRUZ,82063180000,63,3016,MARIANO CANDIOTI 2493
70820632387477,ERICA TEPP,82063180000,63,3016,AVDA. RICHIERI 3296
70820632387478,ESCOBAR,82063180000,63,3016,AV. 7 DE MARZO 1527
70820632387479,GOMEZ,82063180000,63,3016,GABOTO 1801
70821262387100,NOVAIRA,82126010000,126,2454,SANTA FE 680
70821262387101,SEARA,82126010000,126,2454,DR.CARLOS DOSE 564
70821262387102,COSATTO,82126020000,126,2453,NICOLAS LEVALLE 901
70821262387103,ELIAS,82126020000,126,2453,MONTES DE OCA S N LOTE 2 M21
70821262387104,PAGANI,82126020000,126,2453,BME.MITRE 998
70821262387105,PALMILI,82126020000,126,2453,AVELLANEDA 689
70821262387106,ROVERE,82126020000,126,2453,SAN MARTIN 836
70821262387107,SANTO,82126020000,126,2453,ALMIRANTE BROWN 1016
70821262387108,SCARAFIOCCA,82126020000,126,2453,RIVADAVIA 644
70820352387109,FALVO,82035010000,35,3001,PEDRO DE VEGA S
70820352387110,GFELLER,82035010000,35,3001,CONDE TISSIERES S
70821052387111,DASCANIO,82105080000,105,2148,SARMIENTO 1298
70821052387112,SOPRANZETTI,82105080000,105,2148,BUENOS AIRES 1254
70820912387113,FARMACIA ALBERTINAZZI,82091060000,91,2340,AVDA DE MAYO 267
70820912387114,BARRIOS,82091060000,91,2340,GDOR. ALDAO 102
70820912387115,CERUTTI,82091060000,91,2340,C. PELLEGRINI 498
70820912387116,COMETTO,82091060000,91,2340,AV. 25 DE MAYO 325
70820912387117,FRANK,82091060000,91,2340,DELFOR DEL VALLE 345
70820912387118,GIOVANNINI,82091060000,91,2340,AV. VICENTE CASARES 345
70820912387119,HILBE,82091060000,91,2340,AV. FALUCHO 19
70820912387120,MILANESIO,82091060000,91,2340,AV. ITALIA 158
70820912387212,ALANIZ,82091120000,91,2352,SAN MARTIN 270
70820912387213,CHIAPERO,82091120000,91,2352,CAYETANO ZIBECHI 310
70820912387214,CORIA,82091120000,91,2352,SARMIENTO 236
70820212387215,BECCARIA,82021220000,21,2309,SAN MARTIN 168
70820212387216,CAPOVILLA,82021220000,21,2309,AVDA. LEHMANN 182
70820212387217,COLOMBO,82021220000,21,2309,BV. LEHMANN 254
70820212387218,CORNERO,82021220000,21,2309,AV. SAN MARTIN 502
70820212387326,PERETTI,82021310000,21,2300,BV. LEHMANN 1342
70820212387327,PUIG,82021310000,21,2300,BRASIL 470
70820212387328,ROSSI,82021310000,21,2300,ROSARIO 698
70820212387329,SELLO,82021310000,21,2300,AVENIDA ROCA 403
70821192387128,DUTTO,82119010000,119,2214,1RA. JUNTA 20
70820912387121,SILVA,82091060000,91,2340,AVDA.MAYO 523
70820912387122,VEGA,82091060000,91,2340,AVDA. ITALIA 301
70820912387123,VERNETTI,82091060000,91,2340,AV. MITRE 317
70820212387124,ANSELMI,82021160000,21,2407,9 DE JULIO 101
70820212387125,AUSED,82021160000,21,2407,DEFENSA 31
70820212387126,SOVRANO,82021160000,21,2407,BELGRANO 101
70820632387127,DIAZ,82063210,63,3001,"RUTA 1 KM. 3,5"
70820912387401,SCHMIDT,82091220000,91,3070,CASEROS 1741
70821052387402,CAMPANINI,82105240000,105,2146,A.MARITANO 1341
70821052387403,FILOMENI,82105240000,105,2146,IGOBONE 1301
70821052387404,MAGRA,82105240000,105,2146,MITRE 1471
70821052387405,QUINTERO,82105240000,105,2146,LAVALLE 1959
70821052387406,ZALLOCCO,82105240000,105,2146,AV. ROQUE SAENZ PEÑA 1201
70821052387407,CASTAGNO,82105250000,105,2147,JUAN CHAVARRI 566
70821052387408,FLORES,82105250000,105,2147,AV. ROQUE SAENZ PEÑA 1532
70821052387409,GOMEZ,82105250000,105,2147,BELGRANO 801
70821052387410,VIVAS,82105250000,105,2147,SAN MARTIN 1028
70820912387411,BENELLI,82091230000,91,2347,AV.SAN MARTIN 456
70820912387412,NICOLAU,82091230000,91,2347,URQUIZA 198
70820912387413,PALOMEQUE-ODETTI,82091230000,91,2347,25 DE MAYO 63
70820912387414,WILLINER,82091230000,91,2347,SARMIENTO 698
70820982387415,BARAGIOLA,82098060000,98,3005,GRAL. LOPEZ 1256
70820982387416,LOCKETT,82098060000,98,3005,LIBERTAD 1741
70820982387417,VILA,82098060000,98,3005,ALVEAR 2042
70820702387418,CIGNETTI,82070270000,70,3011,GUEMES 417
70820702387419,GASPARINI,82070270000,70,3011,SARMIENTO 601
70821192387129,MANSILLA,82119010000,119,2214,MARIANO MORENO ESQ. MITRE
70821262387130,JACKIER,82126050000,126,2257,RIVADAVIA 784
70821052387131,ACOSTA,82105090000,105,2240,LISANDRO DE LA TORRE Y PTE ROCA
70821052387132,CASTAÑO,82105090000,105,2240,BELGRANO 2110
70821052387133,COMISSO,82105090000,105,2240,25 DE MAYO 1257
70821052387134,GAIDO DE BERTERO,82105090000,105,2240,25 DE MAYO 1502
70821052387135,GOBBO,82105090000,105,2240,ALBERDI 1907
70821052387136,LESCE,82105090000,105,2240,SAN MARTIN Y GUEMES
70821052387137,LUCIETICH,82105090000,105,2240,ALBERDI 1505
70821052387138,PACE,82105090000,105,2240,SAN MARTIN 1341
70821052387139,PALACIOS,82105090000,105,2240,ALBERDI 2232
70821052387140,SOSA,82105090000,105,2240,SARMIENTO 1864
70821052387141,GUAITA,82105110000,105,2222,AV. BUENOS AIRES 481
70821262387142,CARLE,82126070000,126,2535,BV. AMERICA 1043
70821262387143,CAVALLERO,82126070000,126,2535,DORREGO 502
70821262387144,CRAVERO,82126070000,126,2535,BRUSELAS 765
70821262387145,MONASTEROLO,82126070000,126,2535,BV. VICTORIA 262
70821262387146,MORELLI,82126070000,126,2535,ITALIA 854
70821262387147,PECCI,82126070000,126,2535,BV.AMERICA 573
70820632387480,MACAGNO,82063180000,63,3016,7 DE MARZO 2601
70820632387481,MARCOLINI,82063180000,63,3016,AV. LUJAN 2672
70820632387482,MARIANA GOMEZ,82063180000,63,3016,AV. LUJAN 2468
70820632387483,MARTA TEPP,82063180000,63,3016,AV. LUJAN 3634
70820632387484,MARTINEZ,82063180000,63,3016,HIPOLITO IRIGOYEN 2278
70820632387485,MAYORAZ,82063180000,63,3016,25 DE MAYO 2023
70820632387486,NATALIA CAPORIZZO,82063180000,63,3016,ARISTÓBULO DEL VALLE 8908
70820632387487,OLIVERO,82063180000,63,3016,HERNANDARIAS 1793
70820632387488,PALACIN,82063180000,63,3016,MARCIAL CANDIOTTI 3677
70820632387489,JULIETA PESCETTI,82063180000,63,3016,Av. 7 de Marzo 1760
70820632387490,QUASSOLO,82063180000,63,3016,Sarmiento 2343
70820632387491,SAN ROQUE,82063180000,63,3016,AV. 7 DE MARZO 2118
70820632387492,SAUCO,82063180000,63,3016,ALBERDI 2168
70820842387961,RESTA,82084270000,84,2000,BIEDMA CNL 3086
70820842387962,ROMERO,82084270000,84,2000,OROO NICASIO BV 3207
70820842387964,RODRIGUEZ IRAMAIN,82084270000,84,2000,ITUZAINGO 901
70820842387965,RODRIGO,82084270000,84,2000,PASO JUAN JOSE 5880
70820842387966,RABOZZI,82084270000,84,2000,LEIVA 6007
70820842387967,ROUVIERE,82084270000,84,2000,MATIENZO 2350
70820842387968,ROATTA,82084270000,84,2000,MENDOZA AV 3989
70820842387969,RIDAO,82084270000,84,2000,MORENO MARIANO BIS 40
70820842387970,REYNA,82084270000,84,2000,LAGOS OVIDIO AV 2794
70820842387971,RICCOBENE,82084270000,84,2000,LAGOS OVIDIO BIS AV 52
70820842387972,R. HERNANDEZ,82084270000,84,2000,PELLEGRINI CARLOS AV 3456
70820842387973,RUPEL,82084270000,84,2000,SALTA AV 3079
70820842387974,ROSARIO,82084270000,84,2000,SAN LORENZO 1315
